_id,term,frequency,kb_id,type
67118a0aa620e436ef12ca2c,9.05 p.m.,3,,TIME
67118a0aa620e436ef12ca2f,5 mins,6,,TIME
67118a0aa620e436ef12ca34,5 minutes,9,,TIME
67118a0aa620e436ef12ca3b,9:42 a.m.,3,,TIME
67118a0aa620e436ef12cadc,14 minutes,3,,TIME
67118a0aa620e436ef12cb21,7-31 2nd,3,,TIME
67118a0aa620e436ef12cbfe,11 p.m.,36,,TIME
67118a0aa620e436ef12cc15,5.30 p.m.,3,,TIME
67118a0aa620e436ef12cc80,approximately 5:39 pm,6,,TIME
67118a0aa620e436ef12cc94,"about 11:55 pm, january 15, 1960",3,,TIME
67118a0aa620e436ef12ccb3,30 anos,3,,TIME
67118a0aa620e436ef12ce46,forty hours,24,,TIME
67118a0aa620e436ef12cf40,about 8:05 p.m.,3,,TIME
67118a0aa620e436ef12cf68,the 7:00 a.m.,3,,TIME
67118a0aa620e436ef12cf72,11:15 p.m. oakley,3,,TIME
67118a0aa620e436ef12d0a9,12- 8-44,3,,TIME
67118a0aa620e436ef12d130,4-56 11-10-59,3,,TIME
67118a0aa620e436ef12d15f,extd.30 das.259100,3,,TIME
67118a0aa620e436ef12d1b9,4:18 a.m.,3,,TIME
67118a0aa620e436ef12d1bb,4:12 a.m.     ,3,,TIME
67118a0aa620e436ef12d1bc,a few minutes later,3,,TIME
67118a0aa620e436ef12d1c3,7:05 a.m.,3,,TIME
67118a0aa620e436ef12d23b,1.01 p.m.,3,,TIME
67118a0aa620e436ef12d29b,"2
minutes",3,,TIME
67118a0aa620e436ef12d311,42 mins,3,,TIME
67118a0aa620e436ef12d341,1.15 am,3,,TIME
67118a0aa620e436ef12d356,8 rhao    rsao road.tow    ,3,,TIME
67118a0ba620e436ef12d43e,30 minutes,27,,TIME
67118a0ba620e436ef12d468,3:25 p.m.,6,,TIME
67118a0ba620e436ef12d46e,5:00 p.m.,21,,TIME
67118a0ba620e436ef12d472,3:00 p.m.,51,,TIME
67118a0ba620e436ef12d4c4,2:00 pm,9,,TIME
67118a0ba620e436ef12d4cb,approximately 45 minutes,3,,TIME
67118a0ba620e436ef12d4cd,40 minutes,6,,TIME
67118a0ba620e436ef12d565,eleven minutes,3,,TIME
67118a0ba620e436ef12d57f,1:00 a.m.,30,,TIME
67118a0ba620e436ef12d582,2:10 pm,3,,TIME
67118a0ba620e436ef12d712,11:05 p.m.,3,,TIME
67118a0ba620e436ef12d781,1:15 a.m.,3,,TIME
67118a0ba620e436ef12d788,7:30 am,45,,TIME
67118a0ba620e436ef12d789,7:45 am,9,,TIME
67118a0ba620e436ef12d78d,7 a.m.,183,,TIME
67118a0ba620e436ef12d838,about 5:00 pm,3,,TIME
67118a0ba620e436ef12d86a,6-8 8-8 531,3,,TIME
67118a0ba620e436ef12d86d,16-8 11-46 country,3,,TIME
67118a0ba620e436ef12d886,approximately 5:18 pm,3,,TIME
67118a0ba620e436ef12d888,11:05 am of the 23rd,3,,TIME
67118a0ba620e436ef12d8a8,43 temp b-2170e,3,,TIME
67118a0ba620e436ef12d8d3,255148-b trfd,3,,TIME
67118a0ba620e436ef12d8fe,12-67,3,,TIME
67118a0ba620e436ef12d902,1 5:32 pm,3,,TIME
67118a0ba620e436ef12d950,11 11 11 11 11 11 11 11 11 11 11,3,,TIME
67118a0ba620e436ef12d9ee,50 minutes,27,,TIME
67118a0ba620e436ef12d9f3,2 hours 5 minutes,3,,TIME
67118a0ba620e436ef12d9f5,55 minutes,6,,TIME
67118a0ba620e436ef12d9f6,last tssw hour,3,,TIME
67118a0ba620e436ef12d9f7,50 minutes no.,3,,TIME
67118a0ba620e436ef12da1e,the 11:00 pm,3,,TIME
67118a0ba620e436ef12da21,2.30 am,3,,TIME
67118a0ba620e436ef12dc2e,between 9.06 am and,3,,TIME
67118a0ba620e436ef12dc2f,"9,23 am",3,,TIME
67118a0ba620e436ef12dc81,8:30 p.m.,21,,TIME
67118a0ba620e436ef12dc8f,2:30 pm,24,,TIME
67118a0ba620e436ef12dc94,2:35 am,3,,TIME
67118a0ba620e436ef12dc95,2:50 a.m. to 5:36 a.m.,3,,TIME
67118a0ba620e436ef12dd1a,11:05 a.m.,3,,TIME
67118a0ba620e436ef12dd67,the 11:30 p.m. yard job,3,,TIME
67118a0ba620e436ef12dda6,the first hour,3,,TIME
67118a0ba620e436ef12dda9,1:40 am,6,,TIME
67118a0ba620e436ef12ddaa,1:57 am,3,,TIME
67118a0ba620e436ef12ddff,11 minutes,6,,TIME
67118a0ba620e436ef12de01,5:32 am,3,,TIME
67118a0ba620e436ef12de02,5:39 am,3,,TIME
67118a0ba620e436ef12de20,11:30 am,12,,TIME
67118a0ba620e436ef12de38,5- -70,3,,TIME
67118a0ba620e436ef12df08,"14-57              ""              ",3,,TIME
67118a0ba620e436ef12df41,4-31 resd,3,,TIME
67118a0ba620e436ef12df65,9 minutes,3,,TIME
67118a0ba620e436ef12df67,9-minute,3,,TIME
67118a0ba620e436ef12e06c,4:40 am,6,,TIME
67118a0ba620e436ef12e06d,6:30 am,12,,TIME
67118a0ba620e436ef12e071,an 11:59 pm,3,,TIME
67118a0ba620e436ef12e074,7:55 a.m. yard,6,,TIME
67118a0ba620e436ef12e076,10:20 am,3,,TIME
67118a0ba620e436ef12e08b,3 hrs,6,,TIME
67118a0ba620e436ef12e098,1264-76 4.00 1/20,3,,TIME
67118a0ba620e436ef12e0b3,12-11 -50,3,,TIME
67118a0ba620e436ef12e124,4-10 60,3,,TIME
67118a0ba620e436ef12e125,8-20 4,3,,TIME
67118a0ba620e436ef12e136,7 00 pm pm,3,,TIME
67118a0ba620e436ef12e184,635005,3,,TIME
67118a0ba620e436ef12e2f0,24 3081,3,,TIME
67118a0ba620e436ef12e2f4,8,81,,TIME
67118a0ba620e436ef12e337,10:00 pm,12,,TIME
67118a0ba620e436ef12e339,11:35 pm,6,,TIME
67118a0ba620e436ef12e33a,11:10 pm,6,,TIME
67118a0ba620e436ef12e340,10:45 pm,3,,TIME
67118a0ba620e436ef12e341,8:45 pm,12,,TIME
67118a0ba620e436ef12e342,about 10:00 pm,3,,TIME
67118a0ba620e436ef12e344,00 pm,6,,TIME
67118a0ca620e436ef12e543,4-67,6,,TIME
67118a0ca620e436ef12e5df,2:30 a.m.,9,,TIME
67118a0ca620e436ef12e66e,52 25-25,3,,TIME
67118a0ca620e436ef12e6c3,9/60																																						extra 'time,3,,TIME
67118a0ca620e436ef12e6e3,2:05 am,3,,TIME
67118a0ca620e436ef12e6f0,4-14,3,,TIME
67118a0ca620e436ef12e758,12- 8-53,6,,TIME
67118a0ca620e436ef12e7c2,hourly,24,,TIME
67118a0ca620e436ef12e7df,1-1/4 minutes,3,,TIME
67118a0ca620e436ef12e7e0,10:28 to 10:33 a.m.,3,,TIME
67118a0ca620e436ef12e82c,8-12- 21,3,,TIME
67118a0ca620e436ef12e8f5,about 12:46 a.m.,3,,TIME
67118a0ca620e436ef12e8fb,6:25 a.m.,6,,TIME
67118a0ca620e436ef12e908,three hours,12,,TIME
67118a0ca620e436ef12e9b0,approximately 5:00,3,,TIME
67118a0ca620e436ef12e9b9,10.15 am '',3,,TIME
67118a0ca620e436ef12e9cc,7:00 a.m.,87,,TIME
67118a0ca620e436ef12ebae,2am,3,,TIME
67118a0ca620e436ef12ebe9,7:15 pm,3,,TIME
67118a0ca620e436ef12ebec,1:30 am,3,,TIME
67118a0ca620e436ef12ecd8,55 pm,3,,TIME
67118a0ca620e436ef12ed17,4:00 p.m.,30,,TIME
67118a0ca620e436ef12ed3d,12:40 pm,3,,TIME
67118a0ca620e436ef12ed3e,12:02 a.m. extra,3,,TIME
67118a0ca620e436ef12ee4c,11 p.m. to 7 a.m.,3,,TIME
67118a0ca620e436ef12ee4e,7:20 a.m.,6,,TIME
67118a0ca620e436ef12ee4f,11 pm to 7 am,3,,TIME
67118a0ca620e436ef12ee52,19 minutes,3,,TIME
67118a0ca620e436ef12f076,35 am esto through,3,,TIME
67118a0ca620e436ef12f090,"about 5:32 p.m., september 22, 1966",3,,TIME
67118a0ca620e436ef12f0ee,8hrs,3,,TIME
67118a0ca620e436ef12f143,"2/20/63
loa",3,,TIME
67118a0ca620e436ef12f1ef,4-55 the@s|,3,,TIME
67118a0ca620e436ef12f27d,1 hour 15 minutes,6,,TIME
67118a0ca620e436ef12f2cb,"6 17 29	 
",3,,TIME
67118a0ca620e436ef12f40a,4 temp-furld,3,,TIME
67118a0ca620e436ef12f455,about 1:05 a.m.,3,,TIME
67118a0ca620e436ef12f45a,about 1:40 a.m.,3,,TIME
67118a0da620e436ef12f485,10 a.m.,30,,TIME
67118a0da620e436ef12f4bd,pm pm pm,6,,TIME
67118a0da620e436ef12f4f5,5:00,12,,TIME
67118a0da620e436ef12f4f7,one hour,30,,TIME
67118a0da620e436ef12f588,10:35 a.m.,3,,TIME
67118a0da620e436ef12f5ae,20 8-25-4.00(10,3,,TIME
67118a0da620e436ef12f647,2 minutes responsibility,3,,TIME
67118a0da620e436ef12f665,1.05 p.m. to 1.10 p.m.,3,,TIME
67118a0da620e436ef12f666,7.07 a.m.,3,,TIME
67118a0da620e436ef12f768,40 hours,12,,TIME
67118a0da620e436ef12f769,40-hour,12,,TIME
67118a0da620e436ef12f810,c.t.              ,3,,TIME
67118a0da620e436ef12f896,9:00 a.m.,42,,TIME
67118a0da620e436ef12f897,8:00 a.m.,51,,TIME
67118a0da620e436ef12f92e,7 3 51,3,,TIME
67118a0da620e436ef12fa1f,16 hrs,9,,TIME
67118a0da620e436ef12fa86,between 9.41 am and 9.43 am,3,,TIME
67118a0da620e436ef12fa95,1819-b fr,3,,TIME
67118a0ea620e436ef12faa1,1:15 am,3,,TIME
67118a0ea620e436ef12faa2,11.15 pm,6,,TIME
67118a0ea620e436ef12fb21,2.45 p.m.,3,,TIME
67118a0ea620e436ef12fb23,3.09 p.m.,3,,TIME
67118a0ea620e436ef12fc1f,10:00 p.m.,24,,TIME
67118a0ea620e436ef12fc2f,7:00 a.m. to 3:30 p.m.,3,,TIME
67118a0ea620e436ef12fc31,about 4:15 p.m.,3,,TIME
67118a0ea620e436ef12fcf7,4:20 am,3,,TIME
67118a0fa620e436ef12fda8,10-12 29 914,3,,TIME
67118a0fa620e436ef12fdc9,3:59 p.m.,3,,TIME
67118a0fa620e436ef12fdd9,transf.43,3,,TIME
67118a0fa620e436ef12fe94,43 14:15,3,,TIME
67118a0fa620e436ef12ffb3,between 9:00 am and 6:00 pm,3,,TIME
67118a10a620e436ef130051,12-,15,,TIME
67118a10a620e436ef13010e,"1922
8-5-52",3,,TIME
67118a10a620e436ef1301ae,12:20 pm mw-1,9,,TIME
67118a10a620e436ef1301af,2:50 pm,21,,TIME
67118a10a620e436ef1301b0,1:20 pm,18,,TIME
67118a10a620e436ef1302bf,11:00 p.m. to 7:00 a.m.,3,,TIME
67118a11a620e436ef13030f,12:23 pm,3,,TIME
67118a11a620e436ef13032f,64 hours,6,,TIME
67118a11a620e436ef130402,a.m. 1/10/43,3,,TIME
67118a11a620e436ef130405,7.40 p.m.,3,,TIME
67118a11a620e436ef130407,3.30 p.m.,6,,TIME
67118a11a620e436ef130409,4.00 a.m.,6,,TIME
67118a11a620e436ef13040b,6-1/2 hours,3,,TIME
67118a11a620e436ef13047a,1 9 12,3,,TIME
67118a11a620e436ef130481,22a,3,,TIME
67118a11a620e436ef1305ee,"about 12:30 a.m. november 19, 1958",3,,TIME
67118a11a620e436ef13064c,6:36  am,3,,TIME
67118a11a620e436ef13064d,6:55 am,6,,TIME
67118a11a620e436ef130698,4th hour,3,,TIME
67118a12a620e436ef130701,"40 r5432a
",3,,TIME
67118a12a620e436ef130703,32 44,3,,TIME
67118a12a620e436ef130753,47 2213,3,,TIME
67118a12a620e436ef1307b0,9292 1 purstan eple,3,,TIME
67118a12a620e436ef1307c6,16-23,3,,TIME
67118a12a620e436ef130835,minor hour,3,,TIME
67118a12a620e436ef130841,tonight,15,,TIME
67118a12a620e436ef1308cf,4-3 16 hr,3,,TIME
67118a12a620e436ef130908,12:55 am,3,,TIME
67118a12a620e436ef13095e,7-28 8-28-30,3,,TIME
67118a12a620e436ef130976,1506454 29240-5111,3,,TIME
67118a12a620e436ef1309db,63 8,3,,TIME
67118a12a620e436ef1309e9,4.40 am,3,,TIME
67118a12a620e436ef1309ea,14102-d.2-,3,,TIME
67118a12a620e436ef130a01,5:55 a.m.,3,,TIME
67118a12a620e436ef130a09,11:25 p.m.,3,,TIME
67118a12a620e436ef130a21,10.05     ,3,,TIME
67118a12a620e436ef130a22,9.40     ,3,,TIME
67118a12a620e436ef130a60,b6056,3,,TIME
67118a13a620e436ef130ac0,10 mins,9,,TIME
67118a13a620e436ef130acd,2173-j,3,,TIME
67118a13a620e436ef130ad3,hour,9,,TIME
67118a13a620e436ef130ad4,fifteen minute,3,,TIME
67118a13a620e436ef130b1e,11:59 pm,27,,TIME
67118a13a620e436ef130b68,approximately 5:05 am,3,,TIME
67118a13a620e436ef130b7e,1 hour and 25 minutes,3,,TIME
67118a13a620e436ef130c37,3:16 p.m.,3,,TIME
67118a13a620e436ef130c39,6:30 a.m.,24,,TIME
67118a13a620e436ef130c4a,25 minute,3,,TIME
67118a13a620e436ef130c5e,8.30 4-1-49,3,,TIME
67118a13a620e436ef130c6f,"about 3:20 pm, june 3, 1957",3,,TIME
67118a13a620e436ef130c74,about 11:02 a.m.,3,,TIME
67118a13a620e436ef130cc0,9:00 p.m. to 8:30 a.m.,3,,TIME
67118a13a620e436ef130cc8,the evening of nov 16th,3,,TIME
67118a13a620e436ef130dc2,"about 9:45 p.m. april 29, 1969",3,,TIME
67118a13a620e436ef130dc7,80      furloughed    ,3,,TIME
67118a13a620e436ef130dc8,10 -7 -27     ,3,,TIME
67118a13a620e436ef130ea1,seven minutes,3,,TIME
67118a13a620e436ef130ea4,8 am to 4 pm,3,,TIME
67118a13a620e436ef130eaf,noon,78,,TIME
67118a13a620e436ef130ee7,1086/0510-25 v.i.04/14/58,3,,TIME
67118a13a620e436ef130eee,3 5:20-44,3,,TIME
67118a13a620e436ef130f74,10:51 am to,3,,TIME
67118a13a620e436ef130f75,10:56 am,3,,TIME
67118a13a620e436ef130f77,11:08 a.m. to 11:14 a.m.,3,,TIME
67118a13a620e436ef131052,12:30 p.m.,9,,TIME
67118a13a620e436ef13106d,1-31.2 8,3,,TIME
67118a13a620e436ef13114d,approximately 2:00 a.m.,3,,TIME
67118a13a620e436ef131159,4:45 p.m.,6,,TIME
67118a13a620e436ef131196,9.3 pm,3,,TIME
67118a14a620e436ef131263,r268,3,,TIME
67118a14a620e436ef1313ec,20/1 40 transferred,3,,TIME
67118a14a620e436ef13143f,5:20 a.m.,3,,TIME
67118a14a620e436ef131467,1:06 pm,3,,TIME
67118a14a620e436ef131469,12:57 pm,3,,TIME
67118a14a620e436ef131499,one hour and thirty minutes,3,,TIME
67118a14a620e436ef13150c,255a 8-26-31 95x50-170,3,,TIME
67118a14a620e436ef1315bc,7:05 am,6,,TIME
67118a14a620e436ef1315bd,3:05 pm,3,,TIME
67118a14a620e436ef1315c0,7:12 am,3,,TIME
67118a14a620e436ef1315cb,1 hour and 40 minutes,3,,TIME
67118a14a620e436ef1315ce,12 o'clock noon,6,,TIME
67118a14a620e436ef1315d1,3:15 p.m. to 11:15 p.m.,3,,TIME
67118a14a620e436ef131642,6:00am,3,,TIME
67118a14a620e436ef13166f,"12:50 pm, december 30",3,,TIME
67118a14a620e436ef1316b7,six minute,3,,TIME
67118a14a620e436ef1316dc,25-30,3,,TIME
67118a14a620e436ef1316e4,5:30 a.m.,12,,TIME
67118a14a620e436ef1316eb,the afternoon of nov. 15,3,,TIME
67118a14a620e436ef1316ed,11:15 pm,3,,TIME
67118a14a620e436ef131707,last first miodle date,3,,TIME
67118a14a620e436ef131708,last fikstv,3,,TIME
67118a14a620e436ef1317ab,approximately 3:15 pm,3,,TIME
67118a14a620e436ef1317c0,10-12-,3,,TIME
67118a14a620e436ef1317d2,19 mins,3,,TIME
67118a14a620e436ef131884,1.30 p.m.,6,,TIME
67118a14a620e436ef1318ad,20 hours,3,,TIME
67118a14a620e436ef1318ed,"3-53                              """,3,,TIME
67118a14a620e436ef1318ee,"6-53                              """,3,,TIME
67118a14a620e436ef13191a,r-7281-b trfd,3,,TIME
67118a14a620e436ef131969,6:00 a.m. to 3:00 p.m.,3,,TIME
67118a14a620e436ef13197f,10:30 a.m.,24,,TIME
67118a14a620e436ef131980,9:30 pm yard,3,,TIME
67118a14a620e436ef1319d1,100 hour,3,,TIME
67118a14a620e436ef1319d6,100-hour,3,,TIME
67118a14a620e436ef131aa4,12 8 hrs,3,,TIME
67118a14a620e436ef131b13,1921,621,,TIME
67118a14a620e436ef131b1c,1100 am helper road job,3,,TIME
67118a14a620e436ef131b1d,8 hours,36,,TIME
67118a14a620e436ef131b6d,7:05 pm,6,,TIME
67118a14a620e436ef131bc8,11 8-e-54,3,,TIME
67118a14a620e436ef131c7e,2 hrs,6,,TIME
67118a14a620e436ef131c8a,26 hr,3,,TIME
67118a14a620e436ef131c8b,12/5/1931 40,3,,TIME
67118a14a620e436ef131cc0,5525-12 11-4-13,3,,TIME
67118a14a620e436ef131cd2,6-18 40,3,,TIME
67118a14a620e436ef131cd3,62			40 hrs,6,,TIME
67118a14a620e436ef131cd4,62		40 hours,3,,TIME
67118a14a620e436ef131d26,12- 7-13,3,,TIME
67118a14a620e436ef131d61,about 6:35 a.m.,3,,TIME
67118a14a620e436ef131d64,3:00 p.m,9,,TIME
67118a14a620e436ef131d65,5:55 p.m. to 6:00 p.m.,3,,TIME
67118a14a620e436ef131d73,"approximately 4:30 am, july 16, 1971",3,,TIME
67118a14a620e436ef131d77,4:30 am,3,,TIME
67118a14a620e436ef131d8c,8 minutes,3,,TIME
67118a14a620e436ef131d8f,12 pm,9,,TIME
67118a15a620e436ef131e18,7:30 a.m.,66,,TIME
67118a15a620e436ef131e53,nr79 92-8,3,,TIME
67118a15a620e436ef131eb6,30 hour,6,,TIME
67118a15a620e436ef131edd,9.15 gen.,3,,TIME
67118a15a620e436ef131f43,7:07 a.m,3,,TIME
67118a15a620e436ef131f8c,14-40 -50 tons,3,,TIME
67118a15a620e436ef131f95,4-55 ii ii 703,3,,TIME
67118a15a620e436ef131f98,1-58 ii ii gen. inc.,3,,TIME
67118a15a620e436ef131f9b,7-61 ii circuit,3,,TIME
67118a15a620e436ef131fad,this morning,78,,TIME
67118a15a620e436ef131fb4,7:25 a.m.,3,,TIME
67118a15a620e436ef131fb7,8:45 a.m.,6,,TIME
67118a15a620e436ef13206b,10-16-,9,,TIME
67118a15a620e436ef1320ec,3 nr3601a trfd,3,,TIME
67118a15a620e436ef1321e6,6 .30-30,3,,TIME
67118a15a620e436ef13222e,"16/hr ret.1-1-46
",3,,TIME
67118a15a620e436ef13224a,6/21/57 h.p.,3,,TIME
67118a15a620e436ef13227b,1677-b fr,3,,TIME
67118a15a620e436ef13233a,6:55 a.m.,6,,TIME
67118a15a620e436ef132348,7:40 p.m.,6,,TIME
67118a15a620e436ef1323b3,8:00 pm,3,,TIME
67118a15a620e436ef1323b5,8:50pm,3,,TIME
67118a15a620e436ef132477,16280-k.    ,3,,TIME
67118a15a620e436ef13247a,13552-r.    11-12-60,3,,TIME
67118a15a620e436ef13247f,3:15 p.m.,3,,TIME
